id,sample,metric,es,x,y,source,note,t1,t2
2381,1,r,0.09734612793282385,oa,cf,unpublished,NA,5,5
2381,1,r,0.05932479114017635,oa,cf,unpublished,NA,5,6
2381,1,r,-0.10242531378955512,oa,in,unpublished,NA,5,5
2381,1,r,-0.10542244857217457,oa,in,unpublished,NA,5,6
2381,1,r,-0.20103127116243388,oa,pd,unpublished,NA,5,5
2381,1,r,-0.20916442897291382,oa,pd,unpublished,NA,5,6
2381,1,r,-0.12671118703846582,oa,gd,unpublished,NA,5,5
2381,1,r,-0.13628086893559985,oa,gd,unpublished,NA,5,6
2381,1,r,-0.14045411940703337,oa,rd,unpublished,NA,5,5
2381,1,r,-0.1362045758957196,oa,rd,unpublished,NA,5,6
2381,1,r,0.12878176528766205,oa,pi,unpublished,NA,5,5
2381,1,r,0.15097219729635966,oa,pi,unpublished,NA,5,6
2381,1,r,-0.11897634597480146,oa,ca,unpublished,NA,5,5
2381,1,r,-0.13349186491113327,oa,ca,unpublished,NA,5,6
2381,1,r,-0.03545349170404016,oa,gi,unpublished,NA,5,5
2381,1,r,-0.06644487572999017,oa,gi,unpublished,NA,5,6
2381,1,r,1,oa,oa,unpublished,NA,5,5
2381,1,r,0.4552031658078657,oa,oa,unpublished,NA,5,6
2381,1,r,0.03310621588292382,oa,o1,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.03045642126688886,oa,o1,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.16171956242087898,oa,o2,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.15069120104285505,oa,o2,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.3649136527114573,oa,pc,unpublished,NA,6,6
2381,1,r,-0.17733884599516667,oa,nc,unpublished,NA,6,6
2381,1,r,0.08302271866011714,oa,cf,unpublished,NA,6,6
2381,1,r,-0.09752041951772693,oa,in,unpublished,NA,6,6
2381,1,r,-0.21167527340585335,oa,pd,unpublished,NA,6,6
2381,1,r,-0.1316962857362597,oa,gd,unpublished,NA,6,6
2381,1,r,-0.1672935197547199,oa,rd,unpublished,NA,6,6
2381,1,r,0.160828045182926,oa,pi,unpublished,NA,6,6
2381,1,r,-0.13417036039360056,oa,ca,unpublished,NA,6,6
2381,1,r,-0.06480153064049354,oa,gi,unpublished,NA,6,6
2381,1,r,1,oa,oa,unpublished,NA,6,6
2381,1,r,0.06042298924640481,oa,o1,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.13793778893411948,oa,o2,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.0591892444589121,o1,pc,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.07769137083396926,o1,pc,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.016260184219456256,o1,nc,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.012681325970587808,o1,nc,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.016561895662894198,o1,cf,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.01452665618939871,o1,cf,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.16464308602410552,o1,in,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.1699262406901154,o1,in,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.08679476397820622,o1,pd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.0975166575776775,o1,pd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.2561114272240971,o1,gd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.2329324271755184,o1,gd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.2953821756523609,o1,rd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.27740639684613944,o1,rd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.15660058164061152,o1,pi,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.16732091346841868,o1,pi,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.3363360168540278,o1,ca,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.33685188415661804,o1,ca,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.3747846270450409,o1,gi,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.33468573394504914,o1,gi,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.03310621588292382,o1,oa,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.053406217240832346,o1,oa,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,1,o1,o1,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.7719760108934787,o1,o1,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.5106017655047332,o1,o2,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.4958172129311717,o1,o2,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.11494450664246962,o1,pc,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.003616004854846617,o1,nc,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.008902713736011598,o1,cf,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.1839075833108125,o1,in,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.08172083847611726,o1,pd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.21931299579667987,o1,gd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.2611978072822153,o1,rd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.12589151341702937,o1,pi,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.33247585146133934,o1,ca,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.35965689201568296,o1,gi,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.06042298924640481,o1,oa,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,1,o1,o1,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.5010528026018024,o1,o2,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.11880696752338397,o2,pc,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.06953256551364344,o2,pc,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.06460009898365092,o2,nc,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.0515787258708113,o2,nc,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.16227565478013103,o2,cf,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.11650836592783506,o2,cf,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.2732257906845548,o2,in,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.30884024076561195,o2,in,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.2971601657698041,o2,pd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.3162953347458339,o2,pd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.4624204456834037,o2,gd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.47633552604258733,o2,gd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.5182803712626789,o2,rd,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.5042505024403018,o2,rd,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.27954488030170105,o2,pi,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.289228455655375,o2,pi,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.5893889358535976,o2,ca,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.5798229445133762,o2,ca,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.5330500180753914,o2,gi,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.5294964947254722,o2,gi,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.16171956242087898,o2,oa,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,-0.13295893223766694,o2,oa,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,0.5106017655047332,o2,o1,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.44603292232382585,o2,o1,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,1,o2,o2,unpublished,recoded from opposition to support for policies,5,5
2381,1,r,0.8705541805554055,o2,o2,unpublished,recoded from opposition to support for policies,5,6
2381,1,r,-0.043929429850810345,o2,pc,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.05110266784643414,o2,nc,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.1336863729578836,o2,cf,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.3099106594519292,o2,in,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.316192075548849,o2,pd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.4709792852482453,o2,gd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.4890583730890622,o2,rd,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.31298411940760784,o2,pi,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.5767384020804658,o2,ca,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.524576856346453,o2,gi,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,-0.13793778893411948,o2,oa,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,0.5010528026018024,o2,o1,unpublished,recoded from opposition to support for policies,6,6
2381,1,r,1,o2,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,1,pc,pc,unpublished,NA,5,5
2381,2,r,0.429960677055081,pc,pc,unpublished,NA,5,6
2381,2,r,-0.1899673742341922,pc,nc,unpublished,NA,5,5
2381,2,r,-0.13747660703325637,pc,nc,unpublished,NA,5,6
2381,2,r,0.16944118642922254,pc,cf,unpublished,NA,5,5
2381,2,r,0.1748359449439389,pc,cf,unpublished,NA,5,6
2381,2,r,-0.012762486391751501,pc,in,unpublished,NA,5,5
2381,2,r,-0.03528310882094204,pc,in,unpublished,NA,5,6
2381,2,r,-0.18202926956663323,pc,pd,unpublished,NA,5,5
2381,2,r,-0.1754282132988094,pc,pd,unpublished,NA,5,6
2381,2,r,-0.0714979818841839,pc,gd,unpublished,NA,5,5
2381,2,r,-0.03466801320047257,pc,gd,unpublished,NA,5,6
2381,2,r,-0.10470234154986706,pc,rd,unpublished,NA,5,5
2381,2,r,-0.02328021740147035,pc,rd,unpublished,NA,5,6
2381,2,r,0.04588027891056077,pc,pi,unpublished,NA,5,5
2381,2,r,-0.0423316820404507,pc,pi,unpublished,NA,5,6
2381,2,r,-0.19944286940623687,pc,ca,unpublished,NA,5,5
2381,2,r,-0.07197259608669963,pc,ca,unpublished,NA,5,6
2381,2,r,-0.1228378286223042,pc,gi,unpublished,NA,5,5
2381,2,r,-0.06366382738369455,pc,gi,unpublished,NA,5,6
2381,2,r,0.40767385056957406,pc,oa,unpublished,NA,5,5
2381,2,r,0.2868880019835842,pc,oa,unpublished,NA,5,6
2381,2,r,-0.027492244264053375,pc,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.018131215571812315,pc,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.1897283122975653,pc,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.10547643749833946,pc,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,1,pc,pc,unpublished,NA,6,6
2381,2,r,-0.12334753088343454,pc,nc,unpublished,NA,6,6
2381,2,r,0.194191755189756,pc,cf,unpublished,NA,6,6
2381,2,r,-0.0101465889877829,pc,in,unpublished,NA,6,6
2381,2,r,-0.12997617331004058,pc,pd,unpublished,NA,6,6
2381,2,r,-0.08420696268940045,pc,gd,unpublished,NA,6,6
2381,2,r,-0.12494722995447713,pc,rd,unpublished,NA,6,6
2381,2,r,0.07196885921509075,pc,pi,unpublished,NA,6,6
2381,2,r,-0.0778727063629769,pc,ca,unpublished,NA,6,6
2381,2,r,-0.018813503113939953,pc,gi,unpublished,NA,6,6
2381,2,r,0.3352698098084093,pc,oa,unpublished,NA,6,6
2381,2,r,0.11901235931625337,pc,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.016828431961337927,pc,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.1899673742341922,nc,pc,unpublished,NA,5,5
2381,2,r,-0.20941752240558775,nc,pc,unpublished,NA,5,6
2381,2,r,1,nc,nc,unpublished,NA,5,5
2381,2,r,0.3782706838749798,nc,nc,unpublished,NA,5,6
2381,2,r,-0.01119010019858557,nc,cf,unpublished,NA,5,5
2381,2,r,-0.052471948680256376,nc,cf,unpublished,NA,5,6
2381,2,r,0.015832915066051053,nc,in,unpublished,NA,5,5
2381,2,r,0.009864485776568063,nc,in,unpublished,NA,5,6
2381,2,r,0.19190995474286382,nc,pd,unpublished,NA,5,5
2381,2,r,0.1403363067606337,nc,pd,unpublished,NA,5,6
2381,2,r,0.1267119362619632,nc,gd,unpublished,NA,5,5
2381,2,r,0.1788074479499541,nc,gd,unpublished,NA,5,6
2381,2,r,0.12444330177967272,nc,rd,unpublished,NA,5,5
2381,2,r,0.059240903702557676,nc,rd,unpublished,NA,5,6
2381,2,r,-0.1853742163684468,nc,pi,unpublished,NA,5,5
2381,2,r,-0.09403258185919876,nc,pi,unpublished,NA,5,6
2381,2,r,0.1277314304269624,nc,ca,unpublished,NA,5,5
2381,2,r,0.09995003754719478,nc,ca,unpublished,NA,5,6
2381,2,r,0.01316674819213043,nc,gi,unpublished,NA,5,5
2381,2,r,0.08090923835942836,nc,gi,unpublished,NA,5,6
2381,2,r,-0.24715931073238848,nc,oa,unpublished,NA,5,5
2381,2,r,-0.12650212749560255,nc,oa,unpublished,NA,5,6
2381,2,r,-0.051023406123894034,nc,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.05076839494253892,nc,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.05714324141503442,nc,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.049903909176756724,nc,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.12334753088343454,nc,pc,unpublished,NA,6,6
2381,2,r,1,nc,nc,unpublished,NA,6,6
2381,2,r,-0.004872338613917453,nc,cf,unpublished,NA,6,6
2381,2,r,-0.06040437587205468,nc,in,unpublished,NA,6,6
2381,2,r,0.22584801990026748,nc,pd,unpublished,NA,6,6
2381,2,r,0.19279163342422784,nc,gd,unpublished,NA,6,6
2381,2,r,0.14831992201511626,nc,rd,unpublished,NA,6,6
2381,2,r,-0.18183161045749546,nc,pi,unpublished,NA,6,6
2381,2,r,0.11117001851378637,nc,ca,unpublished,NA,6,6
2381,2,r,-0.006033623898027041,nc,gi,unpublished,NA,6,6
2381,2,r,-0.18304596243121338,nc,oa,unpublished,NA,6,6
2381,2,r,0.0113792360231848,nc,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.10531164100250115,nc,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.16944118642922254,cf,pc,unpublished,NA,5,5
2381,2,r,0.12445683889089254,cf,pc,unpublished,NA,5,6
2381,2,r,-0.01119010019858557,cf,nc,unpublished,NA,5,5
2381,2,r,0.10568575532919754,cf,nc,unpublished,NA,5,6
2381,2,r,1,cf,cf,unpublished,NA,5,5
2381,2,r,0.4947623411432313,cf,cf,unpublished,NA,5,6
2381,2,r,0.07218920403770401,cf,in,unpublished,NA,5,5
2381,2,r,-0.07049002548536164,cf,in,unpublished,NA,5,6
2381,2,r,-0.13213335229870948,cf,pd,unpublished,NA,5,5
2381,2,r,-0.05813426138362737,cf,pd,unpublished,NA,5,6
2381,2,r,-0.01377113608811886,cf,gd,unpublished,NA,5,5
2381,2,r,-0.023718237770538456,cf,gd,unpublished,NA,5,6
2381,2,r,-0.08668200522739035,cf,rd,unpublished,NA,5,5
2381,2,r,-0.07310608235745712,cf,rd,unpublished,NA,5,6
2381,2,r,-0.05322578406138178,cf,pi,unpublished,NA,5,5
2381,2,r,0.030385265242644736,cf,pi,unpublished,NA,5,6
2381,2,r,-0.16455056225342538,cf,ca,unpublished,NA,5,5
2381,2,r,-0.10176372496770426,cf,ca,unpublished,NA,5,6
2381,2,r,-0.1789247956931409,cf,gi,unpublished,NA,5,5
2381,2,r,-0.16499387739452157,cf,gi,unpublished,NA,5,6
2381,2,r,0.14817864473073983,cf,oa,unpublished,NA,5,5
2381,2,r,0.13023043784022947,cf,oa,unpublished,NA,5,6
2381,2,r,-0.1177834757104932,cf,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.10150842029810646,cf,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.1676719585566578,cf,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.1331885026366899,cf,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.194191755189756,cf,pc,unpublished,NA,6,6
2381,2,r,-0.004872338613917453,cf,nc,unpublished,NA,6,6
2381,2,r,1,cf,cf,unpublished,NA,6,6
2381,2,r,0.08986786984085353,cf,in,unpublished,NA,6,6
2381,2,r,-0.08170577037955364,cf,pd,unpublished,NA,6,6
2381,2,r,-0.141269097569482,cf,gd,unpublished,NA,6,6
2381,2,r,-0.14819831489695043,cf,rd,unpublished,NA,6,6
2381,2,r,0.02988355027431185,cf,pi,unpublished,NA,6,6
2381,2,r,-0.2320071347693183,cf,ca,unpublished,NA,6,6
2381,2,r,-0.16392642862951662,cf,gi,unpublished,NA,6,6
2381,2,r,0.1715560629072605,cf,oa,unpublished,NA,6,6
2381,2,r,-0.18128783182985653,cf,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.16624629902571078,cf,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.012762486391751501,in,pc,unpublished,NA,5,5
2381,2,r,0.023719978141561956,in,pc,unpublished,NA,5,6
2381,2,r,0.015832915066051053,in,nc,unpublished,NA,5,5
2381,2,r,-0.03477387082602463,in,nc,unpublished,NA,5,6
2381,2,r,0.07218920403770401,in,cf,unpublished,NA,5,5
2381,2,r,-0.03496715079579548,in,cf,unpublished,NA,5,6
2381,2,r,1,in,in,unpublished,NA,5,5
2381,2,r,0.5636974290155728,in,in,unpublished,NA,5,6
2381,2,r,0.14968351007801667,in,pd,unpublished,NA,5,5
2381,2,r,0.17470256137068693,in,pd,unpublished,NA,5,6
2381,2,r,0.19333924422929827,in,gd,unpublished,NA,5,5
2381,2,r,0.2629117228072953,in,gd,unpublished,NA,5,6
2381,2,r,0.18199955585104158,in,rd,unpublished,NA,5,5
2381,2,r,0.22962024537517658,in,rd,unpublished,NA,5,6
2381,2,r,-0.057089448243781565,in,pi,unpublished,NA,5,5
2381,2,r,-0.01637792799802362,in,pi,unpublished,NA,5,6
2381,2,r,0.11072915435767261,in,ca,unpublished,NA,5,5
2381,2,r,0.19021329803490147,in,ca,unpublished,NA,5,6
2381,2,r,0.14417213476793608,in,gi,unpublished,NA,5,5
2381,2,r,0.17989486558815057,in,gi,unpublished,NA,5,6
2381,2,r,-0.11112505865954463,in,oa,unpublished,NA,5,5
2381,2,r,-0.13211868806223873,in,oa,unpublished,NA,5,6
2381,2,r,0.1282772276819552,in,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.21343995897537382,in,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.1387109537864861,in,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.22176677096786873,in,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.0101465889877829,in,pc,unpublished,NA,6,6
2381,2,r,-0.06040437587205468,in,nc,unpublished,NA,6,6
2381,2,r,0.08986786984085353,in,cf,unpublished,NA,6,6
2381,2,r,1,in,in,unpublished,NA,6,6
2381,2,r,0.05842126755121864,in,pd,unpublished,NA,6,6
2381,2,r,0.16653038030446435,in,gd,unpublished,NA,6,6
2381,2,r,0.22073045373811717,in,rd,unpublished,NA,6,6
2381,2,r,-0.11506136962331506,in,pi,unpublished,NA,6,6
2381,2,r,0.18917921207739674,in,ca,unpublished,NA,6,6
2381,2,r,0.22644881111398554,in,gi,unpublished,NA,6,6
2381,2,r,-0.08583297502900698,in,oa,unpublished,NA,6,6
2381,2,r,0.14067885480955056,in,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.24310139026309618,in,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.18202926956663323,pd,pc,unpublished,NA,5,5
2381,2,r,-0.11643382354993986,pd,pc,unpublished,NA,5,6
2381,2,r,0.19190995474286382,pd,nc,unpublished,NA,5,5
2381,2,r,0.1712300513129896,pd,nc,unpublished,NA,5,6
2381,2,r,-0.13213335229870948,pd,cf,unpublished,NA,5,5
2381,2,r,-0.13553124900098557,pd,cf,unpublished,NA,5,6
2381,2,r,0.14968351007801667,pd,in,unpublished,NA,5,5
2381,2,r,0.09538990545802567,pd,in,unpublished,NA,5,6
2381,2,r,1,pd,pd,unpublished,NA,5,5
2381,2,r,0.5454262688894859,pd,pd,unpublished,NA,5,6
2381,2,r,0.37106693924314327,pd,gd,unpublished,NA,5,5
2381,2,r,0.3455993973131263,pd,gd,unpublished,NA,5,6
2381,2,r,0.3969227482274421,pd,rd,unpublished,NA,5,5
2381,2,r,0.3472093966459137,pd,rd,unpublished,NA,5,6
2381,2,r,-0.20500635909450607,pd,pi,unpublished,NA,5,5
2381,2,r,-0.13013963465992115,pd,pi,unpublished,NA,5,6
2381,2,r,0.2959499601534648,pd,ca,unpublished,NA,5,5
2381,2,r,0.30210963305563787,pd,ca,unpublished,NA,5,6
2381,2,r,0.2906126840695275,pd,gi,unpublished,NA,5,5
2381,2,r,0.25302215749124213,pd,gi,unpublished,NA,5,6
2381,2,r,-0.13531814829300604,pd,oa,unpublished,NA,5,5
2381,2,r,-0.1136929994117134,pd,oa,unpublished,NA,5,6
2381,2,r,0.11569969420710423,pd,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.08090233176391917,pd,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.216916077372736,pd,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.17825703869780274,pd,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.12997617331004058,pd,pc,unpublished,NA,6,6
2381,2,r,0.22584801990026748,pd,nc,unpublished,NA,6,6
2381,2,r,-0.08170577037955364,pd,cf,unpublished,NA,6,6
2381,2,r,0.05842126755121864,pd,in,unpublished,NA,6,6
2381,2,r,1,pd,pd,unpublished,NA,6,6
2381,2,r,0.41462491978539784,pd,gd,unpublished,NA,6,6
2381,2,r,0.3728265841737447,pd,rd,unpublished,NA,6,6
2381,2,r,-0.19221396492546594,pd,pi,unpublished,NA,6,6
2381,2,r,0.3579816445879268,pd,ca,unpublished,NA,6,6
2381,2,r,0.3405869865413746,pd,gi,unpublished,NA,6,6
2381,2,r,-0.1157944329781265,pd,oa,unpublished,NA,6,6
2381,2,r,0.047710372647050456,pd,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.22984677860928543,pd,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.0714979818841839,gd,pc,unpublished,NA,5,5
2381,2,r,-0.04708858629018058,gd,pc,unpublished,NA,5,6
2381,2,r,0.1267119362619632,gd,nc,unpublished,NA,5,5
2381,2,r,0.10956706876147805,gd,nc,unpublished,NA,5,6
2381,2,r,-0.01377113608811886,gd,cf,unpublished,NA,5,5
2381,2,r,-0.08616486864917092,gd,cf,unpublished,NA,5,6
2381,2,r,0.19333924422929827,gd,in,unpublished,NA,5,5
2381,2,r,0.194085575179398,gd,in,unpublished,NA,5,6
2381,2,r,0.37106693924314327,gd,pd,unpublished,NA,5,5
2381,2,r,0.3457502095347977,gd,pd,unpublished,NA,5,6
2381,2,r,1,gd,gd,unpublished,NA,5,5
2381,2,r,0.5804887523982438,gd,gd,unpublished,NA,5,6
2381,2,r,0.5077022791103337,gd,rd,unpublished,NA,5,5
2381,2,r,0.5106768568916605,gd,rd,unpublished,NA,5,6
2381,2,r,-0.29610462515523345,gd,pi,unpublished,NA,5,5
2381,2,r,-0.2917694901118776,gd,pi,unpublished,NA,5,6
2381,2,r,0.2722728933941404,gd,ca,unpublished,NA,5,5
2381,2,r,0.3048434725473451,gd,ca,unpublished,NA,5,6
2381,2,r,0.24988035343677656,gd,gi,unpublished,NA,5,5
2381,2,r,0.20146022275878714,gd,gi,unpublished,NA,5,6
2381,2,r,-0.10830423979554885,gd,oa,unpublished,NA,5,5
2381,2,r,-0.13555266408984654,gd,oa,unpublished,NA,5,6
2381,2,r,0.12596586178056612,gd,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.09290160298674568,gd,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.19641059375424255,gd,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.2335826979762748,gd,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.08420696268940045,gd,pc,unpublished,NA,6,6
2381,2,r,0.19279163342422784,gd,nc,unpublished,NA,6,6
2381,2,r,-0.141269097569482,gd,cf,unpublished,NA,6,6
2381,2,r,0.16653038030446435,gd,in,unpublished,NA,6,6
2381,2,r,0.41462491978539784,gd,pd,unpublished,NA,6,6
2381,2,r,1,gd,gd,unpublished,NA,6,6
2381,2,r,0.518417900902224,gd,rd,unpublished,NA,6,6
2381,2,r,-0.33009002570770385,gd,pi,unpublished,NA,6,6
2381,2,r,0.3304010552710616,gd,ca,unpublished,NA,6,6
2381,2,r,0.22625058783582006,gd,gi,unpublished,NA,6,6
2381,2,r,-0.10372360698732382,gd,oa,unpublished,NA,6,6
2381,2,r,0.17353338246655342,gd,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.21270642964688533,gd,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.10470234154986706,rd,pc,unpublished,NA,5,5
2381,2,r,-0.09684794949344605,rd,pc,unpublished,NA,5,6
2381,2,r,0.12444330177967272,rd,nc,unpublished,NA,5,5
2381,2,r,0.0967289587179963,rd,nc,unpublished,NA,5,6
2381,2,r,-0.08668200522739035,rd,cf,unpublished,NA,5,5
2381,2,r,-0.16250258921828112,rd,cf,unpublished,NA,5,6
2381,2,r,0.18199955585104158,rd,in,unpublished,NA,5,5
2381,2,r,0.22449152339644968,rd,in,unpublished,NA,5,6
2381,2,r,0.3969227482274421,rd,pd,unpublished,NA,5,5
2381,2,r,0.3671442701113495,rd,pd,unpublished,NA,5,6
2381,2,r,0.5077022791103337,rd,gd,unpublished,NA,5,5
2381,2,r,0.4662276542038627,rd,gd,unpublished,NA,5,6
2381,2,r,1,rd,rd,unpublished,NA,5,5
2381,2,r,0.6892964424994912,rd,rd,unpublished,NA,5,6
2381,2,r,-0.24608754411771547,rd,pi,unpublished,NA,5,5
2381,2,r,-0.27804016863368863,rd,pi,unpublished,NA,5,6
2381,2,r,0.5096923609479166,rd,ca,unpublished,NA,5,5
2381,2,r,0.5036270053538772,rd,ca,unpublished,NA,5,6
2381,2,r,0.4570951597003035,rd,gi,unpublished,NA,5,5
2381,2,r,0.4340553812421508,rd,gi,unpublished,NA,5,6
2381,2,r,-0.14439886737043345,rd,oa,unpublished,NA,5,5
2381,2,r,-0.12561791248177703,rd,oa,unpublished,NA,5,6
2381,2,r,0.19313820038147803,rd,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.22002746808903023,rd,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.2972994808636065,rd,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.36455503108537474,rd,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.12494722995447713,rd,pc,unpublished,NA,6,6
2381,2,r,0.14831992201511626,rd,nc,unpublished,NA,6,6
2381,2,r,-0.14819831489695043,rd,cf,unpublished,NA,6,6
